,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_betaa1,param_betaa2,param_decay,param_drop_end,param_drop_middle,param_loss_mu,param_lr,param_n_conv2,param_n_conv3,param_n_resid,params
10,0.9389067153741093,0.9433488728379154,0.9407870861224523,0.9410142273044761,0.0018206114629120368,1,0.9498029147552918,0.9509486492304827,0.9478890066201497,0.9495468568686415,0.0012621482894198523,4558.713294029236,202.5847968711827,13.568946917851767,0.050382931969516015,10,100,0.1,0.25202163491181373,0.3,0.8380630240322271,0.0009682824561607244,32,64,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.25202163491181373, 'drop_middle': 0.3, 'loss_mu': 0.8380630240322271, 'lr': 0.0009682824561607244, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
11,0.9443807079034409,0.9305289892864813,0.9474249611761268,0.940778145527915,0.0073530979303165715,1,0.9565298851363716,0.9375350781045053,0.9584167771493698,0.950827246796749,0.00943049669156666,5981.635014772415,516.3863295949018,16.82446312904358,0.029477195922484087,10,100,0.1,0.4,0.7399798513207066,1.607896789341351,0.000918246575793902,64,64,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.4, 'drop_middle': 0.7399798513207066, 'loss_mu': 1.607896789341351, 'lr': 0.000918246575793902, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
12,0.9423617844037452,0.9401277052523049,0.9397875699819236,0.9407590306841371,0.0011418025506176618,1,0.9529683694441673,0.9481737083639739,0.9493295311453515,0.9501572029844976,0.002043032749528182,5610.452036380768,13.012460717470553,16.665987253189087,0.03829114353964276,100,100,0.1,0.0,0.3,0.6974924097886682,0.0005393910844295027,64,64,4,"{'betaa1': 100, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.0, 'drop_middle': 0.3, 'loss_mu': 0.6974924097886682, 'lr': 0.0005393910844295027, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
13,0.9448999906753769,0.9327047600247258,0.9396611105188886,0.939088614038891,0.004995139781676496,1,0.9553737269127589,0.9415195189741682,0.947244366361297,0.9480458707494082,0.005684281037184818,5607.165386915207,5.3197165497607175,16.821289936701458,0.03423433015272421,10,100,0.0003739581604891135,0.0,0.8,0.8906882080384837,0.00030626161582113573,64,64,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.0003739581604891135, 'drop_end': 0.0, 'drop_middle': 0.8, 'loss_mu': 0.8906882080384837, 'lr': 0.00030626161582113573, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
14,0.9387865386572664,0.9312524409666196,0.9453392128491251,0.9384593209712409,0.005755537305808267,1,0.9486207368926663,0.9400163965716438,0.9553664037684231,0.9480011790775777,0.006281908900431024,4895.224364678065,225.28051289595737,15.022858063379923,0.18363780099718302,46,100,0.0001,0.14126342234041986,0.3360670583423511,1.3913255675891456,0.0004838672510053802,40,58,4,"{'betaa1': 46, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.14126342234041986, 'drop_middle': 0.3360670583423511, 'loss_mu': 1.3913255675891456, 'lr': 0.0004838672510053802, 'n_conv2': 40, 'n_conv3': 58, 'n_resid': 4}"
15,0.9347574872761557,0.9420318282257667,0.9378598688803318,0.9382163987594933,0.0029804348883555364,1,0.9434886253612005,0.9480193893330469,0.9425156158815049,0.9446745435252507,0.002398288552328206,4402.690603892009,198.12615990109958,13.57401172320048,0.10815565728421549,100,100,0.1,0.0,0.8,0.5185501445621062,0.0009470383663584211,32,64,4,"{'betaa1': 100, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.0, 'drop_middle': 0.8, 'loss_mu': 0.5185501445621062, 'lr': 0.0009470383663584211, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
16,0.9322475376595927,0.9479750563233804,0.9331813886402166,0.9378013789256733,0.0072040311473765255,1,0.941225217639769,0.9580294533864604,0.9396950805903596,0.9463165838721963,0.00830577365616339,4149.560945272446,189.65559721942307,13.288013617197672,0.16668200712013678,10,100,0.0001,0.14194487251934187,0.3,0.9584030538477266,0.0007945745715567034,40,40,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.14194487251934187, 'drop_middle': 0.3, 'loss_mu': 0.9584030538477266, 'lr': 0.0007945745715567034, 'n_conv2': 40, 'n_conv3': 40, 'n_resid': 4}"
17,0.942007538927254,0.9362034778220044,0.9350608654293908,0.9377573240501916,0.0030413659063556414,1,0.9530710211624371,0.9436908172204677,0.9438153177985187,0.9468590520604745,0.004392819534292124,4261.419441620509,6.528237532293234,13.624637603759766,0.09924572605563944,68,100,0.0001,0.1496832037443254,0.8,2.0,0.0008423395473967257,32,64,4,"{'betaa1': 68, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.1496832037443254, 'drop_middle': 0.8, 'loss_mu': 2.0, 'lr': 0.0008423395473967257, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
18,0.9361964655412518,0.945198005459702,0.9212872261533189,0.934227376308127,0.009860310328952881,1,0.9445872935280515,0.9531868792608207,0.9235408125472448,0.9404383284453722,0.01245345337217527,4532.824507554372,217.4325192366482,13.675548156102499,0.009430851899822254,100,100,0.0001,0.0,0.8,1.2645514977813073,0.0007282381574507336,32,64,4,"{'betaa1': 100, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.0, 'drop_middle': 0.8, 'loss_mu': 1.2645514977813073, 'lr': 0.0007282381574507336, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
19,0.9383206097937795,0.9097552524955415,0.9457968855235049,0.9312907545970354,0.01553088939668942,1,0.9460149164070321,0.9142756625274943,0.9542422126829575,0.9381775972058279,0.01723173355621273,5436.132334073384,250.81281673280014,16.15891496340434,0.10074071949431511,93,108,0.04818696656019371,0.14582554805712986,0.47963050847955657,0.5313971640705498,0.002142438092666634,58,46,4,"{'betaa1': 93, 'betaa2': 108, 'decay': 0.04818696656019371, 'drop_end': 0.14582554805712986, 'drop_middle': 0.47963050847955657, 'loss_mu': 0.5313971640705498, 'lr': 0.002142438092666634, 'n_conv2': 58, 'n_conv3': 46, 'n_resid': 4}"
