,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_betaa1,param_betaa2,param_decay,param_drop_end,param_drop_middle,param_loss_mu,param_lr,param_n_conv2,param_n_conv3,param_n_resid,params,rank_train_score
89,0.9908263731374022,0.9880869316145567,0.9857343062138788,0.9882158703219459,0.0020808260028343864,25,0.9919053531190629,0.9903962951057941,0.9849478664489457,0.9890831715579343,0.002988296647498106,1946.2112090587616,37.21953299381778,7.758524576822917,0.005040547279154268,100,1500,0.1,0.0,0.3,0.01,0.003,53,64,4,"OrderedDict([('betaa1', 100), ('betaa2', 1500), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.003), ('n_conv2', 53), ('n_conv3', 64), ('n_resid', 4)])",30
90,0.9851368420107254,0.9839432389741909,0.989780500343194,0.9862868604427035,0.0025179769482570557,50,0.9857774545889337,0.9859064510719178,0.9898208567557238,0.9871682541388584,0.0018764124467373767,1707.3568363189697,30.612517533264207,6.948206265767415,0.08127575384624101,100,1500,0.0001,0.0,0.7,0.01,0.002124445099586025,51,32,4,"OrderedDict([('betaa1', 100), ('betaa2', 1500), ('decay', 0.0001), ('drop_end', 0.0), ('drop_middle', 0.7), ('loss_mu', 0.01), ('lr', 0.002124445099586025), ('n_conv2', 51), ('n_conv3', 32), ('n_resid', 4)])",51
91,0.9893331892505787,0.980776778778892,0.990500625964389,0.9868701979979532,0.0043349775435486465,43,0.9905040620779042,0.9831248008497078,0.9911429691137129,0.9882572773471083,0.0036385699386231435,1967.6906471252441,7.9756606799301215,7.702693144480388,0.05833251580770705,100,100,0.1,0.0,0.3,0.01,0.003,52,64,4,"OrderedDict([('betaa1', 100), ('betaa2', 100), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.003), ('n_conv2', 52), ('n_conv3', 64), ('n_resid', 4)])",42
92,0.9848580725586642,0.9897828143022274,0.9835595265004339,0.9860668044537751,0.002680559936739807,51,0.9851431915744399,0.9918045825530367,0.9829330368620367,0.9866269369965045,0.00377069455096347,1035.2478880087535,46.754066219277895,3.468430678049723,0.11296675568698193,36,444,0.09737517643697079,0.3243626801677982,0.37060112528952655,0.10739053371121944,0.0005948813763463012,35,61,1,"OrderedDict([('betaa1', 36), ('betaa2', 444), ('decay', 0.09737517643697079), ('drop_end', 0.3243626801677982), ('drop_middle', 0.37060112528952655), ('loss_mu', 0.10739053371121944), ('lr', 0.0005948813763463012), ('n_conv2', 35), ('n_conv3', 61), ('n_resid', 1)])",57
93,0.9899072620287019,0.9932217791167219,0.9911736625337029,0.9914342345597089,0.0013656327513273377,4,0.9911893219987441,0.9948087682030357,0.991094270923809,0.9923641203751963,0.0017290625452985686,1778.999480565389,78.37761727044122,6.998162905375163,0.097512740847689,100,100,0.1,0.0,0.3,0.01,0.0019428528339599208,51,32,4,"OrderedDict([('betaa1', 100), ('betaa2', 100), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.0019428528339599208), ('n_conv2', 51), ('n_conv3', 32), ('n_resid', 4)])",5
94,0.9883867069387006,0.9898701407707566,0.9911894713626579,0.989815439690705,0.0011448773617493769,14,0.9892758966014337,0.991812154456774,0.9907406621964353,0.9906095710848809,0.0010395638947302975,2021.3993952274323,92.65834108796358,7.684622764587402,0.06153754939545989,100,1500,0.1,0.0,0.3,0.01,0.0017576662037249798,50,64,4,"OrderedDict([('betaa1', 100), ('betaa2', 1500), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.0017576662037249798), ('n_conv2', 50), ('n_conv3', 64), ('n_resid', 4)])",15
95,0.9846371688868036,0.9836538373005029,0.9847309545396793,0.984340653575662,0.00048715937435902433,70,0.9850375437429664,0.9861229672694748,0.9847827523190771,0.9853144211105059,0.0005811137787669325,1101.7098808288574,79.1552933620131,3.519560178120931,0.03055357906739732,85,391,0.00017175046618892907,0.26798666587921094,0.5162070290732085,0.16370471923754176,7.799043667857926e-05,52,63,1,"OrderedDict([('betaa1', 85), ('betaa2', 391), ('decay', 0.00017175046618892907), ('drop_end', 0.26798666587921094), ('drop_middle', 0.5162070290732085), ('loss_mu', 0.16370471923754176), ('lr', 7.799043667857926e-05), ('n_conv2', 52), ('n_conv3', 63), ('n_resid', 1)])",70
96,0.8577687299726157,0.8654256196220496,0.8742907735287565,0.865828374374474,0.006751105556904689,147,0.857331531757628,0.8678571819884283,0.8736228162457005,0.8662705099972522,0.006744856488392457,1364.9317869345348,4.382688027085475,4.881005048751831,0.05521497520718948,61,1103,0.014051106464939261,0.3162068053644498,0.6784617433431559,1.938056903364521,1.2691695064810139e-05,64,39,2,"OrderedDict([('betaa1', 61), ('betaa2', 1103), ('decay', 0.014051106464939261), ('drop_end', 0.3162068053644498), ('drop_middle', 0.6784617433431559), ('loss_mu', 1.938056903364521), ('lr', 1.2691695064810139e-05), ('n_conv2', 64), ('n_conv3', 39), ('n_resid', 2)])",147
97,0.9789413910124373,0.9782992502489466,0.9800677211764839,0.9791027874792892,0.0007309395643144874,117,0.9793845558252489,0.9800549598904325,0.9800675537643746,0.9798356898266855,0.0003190413419963639,1028.0714804331462,12.475002395705955,3.711559851964315,0.036796038367430436,100,100,0.1,0.4,0.3,0.01,3.08588875463928e-05,63,39,1,"OrderedDict([('betaa1', 100), ('betaa2', 100), ('decay', 0.1), ('drop_end', 0.4), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 3.08588875463928e-05), ('n_conv2', 63), ('n_conv3', 39), ('n_resid', 1)])",116
98,0.8227897383853174,0.8301887835228331,0.8187318842405445,0.8239034687162318,0.004743095453999406,148,0.8235664090543353,0.8318304273695392,0.8178417218497029,0.8244128527578591,0.005742143661131002,1565.028875986735,18.24030061614841,6.0786629517873125,0.007143267769577956,83,572,0.0001,0.0,0.6381611475700051,0.01,5.041806407469029e-06,43,61,3,"OrderedDict([('betaa1', 83), ('betaa2', 572), ('decay', 0.0001), ('drop_end', 0.0), ('drop_middle', 0.6381611475700051), ('loss_mu', 0.01), ('lr', 5.041806407469029e-06), ('n_conv2', 43), ('n_conv3', 61), ('n_resid', 3)])",148
